timestamp,status,card_present_flag,first_name,age,gender,txn_description,balance,amount,geometry,X,Y,merch_suburb,merch_state,merch_geometry,merch_X,merch_Y,coord_diff_km
2018-08-29T17:59:07.000+0000,authorized,1,Diana,26,F,POS,2234.37,3.35,153.41 -27.95,-27.95,153.41,Tweed Heads,NSW,153.54 -28.18,-28.18,153.54,28.61
2018-08-29T18:00:00.000+0000,posted,,Linda,24,F,PAYMENT,3609.65,46,116.00 -31.88,-31.88,116,,,,0,0,0.00
2018-08-29T18:24:51.000+0000,authorized,0,Christopher,33,M,SALES-POS,60670.04,33.67,145.13 -37.70,-37.7,145.13,Elsternwick,VIC,145 -37.88,-37.88,145,23.07
2018-08-29T18:51:53.000+0000,authorized,1,Tyler,44,M,SALES-POS,5629.3,229.56,144.79 -37.73,-37.73,144.79,Alphington,VIC,145.03 -37.78,-37.78,145.03,21.84
2018-08-29T19:00:00.000+0000,posted,,Matthew,39,M,PAYMENT,10661.36,48,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-08-29T19:08:19.000+0000,authorized,0,Diana,26,F,POS,2229.05,5.32,153.41 -27.95,-27.95,153.41,Tugun,QLD,153.49 -28.15,-28.15,153.49,23.61
2018-08-29T19:20:14.000+0000,authorized,1,Diana,26,F,SALES-POS,2218.14,10.91,153.41 -27.95,-27.95,153.41,Coolangatta,QLD,153.54 -28.17,-28.17,153.54,27.62
2018-08-29T19:32:08.000+0000,authorized,1,Diana,26,F,SALES-POS,1644.48,573.66,153.41 -27.95,-27.95,153.41,Newtown,NSW,151.18 -33.9,-33.9,151.18,695.68
2018-08-29T19:44:02.000+0000,authorized,1,Tiffany,25,F,POS,3147.01,25.11,115.74 -31.72,-31.72,115.74,Hillarys,WA,115.75 -31.8,-31.8,115.75,8.96
2018-08-29T19:55:57.000+0000,authorized,1,Diana,26,F,SALES-POS,1627.2,17.28,153.41 -27.95,-27.95,153.41,Broadbeach,QLD,153.43 -28.03,-28.03,153.43,9.12
2018-08-29T20:00:00.000+0000,posted,,Fernando,19,M,PAYMENT,8813.47,17,146.94 -36.04,-36.04,146.94,,,,0,0,0.00
2018-08-29T20:00:00.000+0000,posted,,Marissa,23,F,PAYMENT,7175,33,145.01 -37.93,-37.93,145.01,,,,0,0,0.00
2018-08-29T20:00:00.000+0000,posted,,Tonya,27,F,INTER BANK,2715.14,33,116.06 -32.00,-32,116.06,,,,0,0,0.00
2018-08-29T20:00:00.000+0000,posted,,Eric,42,M,PHONE BANK,36049.74,36,144.98 -37.84,-37.84,144.98,,,,0,0,0.00
2018-08-29T20:18:19.000+0000,authorized,1,Robin,34,F,SALES-POS,4724.96,51.11,151.04 -33.77,-33.77,151.04,Chatswood,NSW,151.18 -33.8,-33.8,151.18,13.38
2018-08-29T20:46:06.000+0000,authorized,0,Christopher,35,M,POS,9230.12,18.89,151.68 -32.98,-32.98,151.68,Myalup,WA,115.74 -33.01,-33.01,115.74,3338.79
2018-08-29T21:00:00.000+0000,posted,,Heather,41,F,INTER BANK,2824.09,43,144.93 -37.79,-37.79,144.93,,,,0,0,0.00
2018-08-29T21:00:00.000+0000,posted,,Luis,27,M,PHONE BANK,4193.28,67,144.71 -37.58,-37.58,144.71,,,,0,0,0.00
2018-08-29T21:10:52.000+0000,authorized,1,Tiffany,25,F,POS,3140.75,6.26,115.74 -31.72,-31.72,115.74,Bayswater,WA,115.91 -31.92,-31.92,115.91,27.46
2018-08-29T21:32:36.000+0000,authorized,0,Kaitlyn,21,F,POS,3083.55,24.8,114.62 -28.80,-28.8,114.62,Goonellabah,NSW,153.33 -28.82,-28.82,153.33,3758.52
2018-08-29T21:54:20.000+0000,authorized,0,Billy,52,M,SALES-POS,6537.65,28.67,116.02 -31.87,-31.87,116.02,Glebe,NSW,151.19 -33.88,-33.88,151.19,3279.77
2018-08-29T22:00:00.000+0000,posted,,Michelle,19,F,PAYMENT,6841.35,33,150.82 -34.01,-34.01,150.82,,,,0,0,0.00
2018-08-29T22:23:07.000+0000,authorized,1,Tiffany,25,F,SALES-POS,3136.18,4.57,115.74 -31.72,-31.72,115.74,Aveley,WA,115.98 -31.8,-31.8,115.98,24.40
2018-08-29T22:54:22.000+0000,authorized,1,Christopher,33,M,SALES-POS,60649.61,20.43,145.13 -37.70,-37.7,145.13,North Melbourne,VIC,144.95 -37.8,-37.8,144.95,19.36
2018-08-29T23:00:00.000+0000,posted,,Antonio,26,M,PAYMENT,3908.74,29,115.78 -31.90,-31.9,115.78,,,,0,0,0.00
2018-08-29T23:00:00.000+0000,posted,,Matthew,39,M,PAYMENT,10629.36,32,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-08-29T23:00:00.000+0000,posted,,Kenneth,29,M,PAYMENT,7612.46,39,121.48 -30.75,-30.75,121.48,,,,0,0,0.00
2018-08-29T23:13:00.000+0000,authorized,1,Tonya,27,F,SALES-POS,2701.76,13.38,116.06 -32.00,-32,116.06,Applecross,WA,115.83 -32.02,-32.02,115.83,21.82
2018-08-29T23:28:53.000+0000,authorized,1,Heather,41,F,POS,2810.64,13.45,144.93 -37.79,-37.79,144.93,Launching Place,VIC,145.58 -37.78,-37.78,145.58,57.20
2018-08-29T23:44:45.000+0000,authorized,0,Michael,22,M,SALES-POS,42753.46,15.84,145.03 -37.91,-37.91,145.03,Rosanna,VIC,145.07 -37.74,-37.74,145.07,19.25
2018-08-30T00:01:19.000+0000,authorized,1,Kimberly,24,F,POS,2293.59,13.62,145.45 -37.74,-37.74,145.45,Epping,VIC,145.02 -37.65,-37.65,145.02,39.18
2018-08-30T00:34:39.000+0000,authorized,1,Joseph,37,M,POS,2261.15,7.74,153.32 -27.93,-27.93,153.32,Southport,QLD,153.41 -27.97,-27.97,153.41,9.91
2018-08-30T01:06:09.000+0000,authorized,1,Susan,19,F,SALES-POS,5059.17,18.49,145.15 -37.76,-37.76,145.15,Laverton North,VIC,144.82 -37.82,-37.82,144.82,29.79
2018-08-30T01:31:47.000+0000,authorized,1,Brian,42,M,POS,107171.87,86.9,148.16 -23.52,-23.52,148.16,Grenfell,NSW,148.16 -33.89,-33.89,148.16,1154.38
2018-08-30T01:57:26.000+0000,authorized,1,Virginia,20,F,POS,3941.53,13.21,115.79 -31.79,-31.79,115.79,Broken Hill,NSW,141.46 -31.98,-31.98,141.46,2420.73
2018-08-30T02:00:00.000+0000,posted,,Ricky,43,M,INTER BANK,8542.44,16,145.16 -37.84,-37.84,145.16,,,,0,0,0.00
2018-08-30T03:00:00.000+0000,posted,,Tim,40,M,PAYMENT,62242.22,47,115.83 -31.90,-31.9,115.83,,,,0,0,0.00
2018-08-30T03:00:00.000+0000,posted,,Joseph,37,M,PAYMENT,2209.15,52,153.32 -27.93,-27.93,153.32,,,,0,0,0.00
2018-08-30T04:00:00.000+0000,posted,,Darren,20,M,PAYMENT,9099.2,39,138.56 -35.27,-35.27,138.56,,,,0,0,0.00
2018-08-30T04:00:00.000+0000,posted,,Heather,41,F,PAYMENT,2788.64,22,144.93 -37.79,-37.79,144.93,,,,0,0,0.00
2018-08-30T04:01:45.000+0000,authorized,1,Joseph,37,M,POS,2203.22,5.93,153.32 -27.93,-27.93,153.32,Robina,QLD,153.39 -28.08,-28.08,153.39,18.06
2018-08-30T04:31:10.000+0000,authorized,1,Jessica,34,F,SALES-POS,21750.61,10.46,138.52 -35.01,-35.01,138.52,Parkes,ACT,149.13 -35.3,-35.3,149.13,965.74
2018-08-30T05:00:00.000+0000,posted,,Fernando,19,M,PAYMENT,8780.47,33,146.94 -36.04,-36.04,146.94,,,,0,0,0.00
2018-08-30T05:00:00.000+0000,posted,,Joseph,37,M,PAYMENT,2185.22,18,153.32 -27.93,-27.93,153.32,,,,0,0,0.00
2018-08-30T05:03:59.000+0000,authorized,1,Billy,52,M,POS,6497.75,39.9,116.02 -31.87,-31.87,116.02,Noranda,WA,115.89 -31.88,-31.88,115.89,12.34
2018-08-30T06:00:00.000+0000,posted,,Tiffany,25,F,PAYMENT,3090.18,46,115.74 -31.72,-31.72,115.74,,,,0,0,0.00
2018-08-30T06:00:00.000+0000,posted,,Jacqueline,30,F,PAYMENT,6517.76,47,138.63 -34.93,-34.93,138.63,,,,0,0,0.00
2018-08-30T06:55:23.000+0000,authorized,0,Joseph,37,M,SALES-POS,2169.21,16.01,153.32 -27.93,-27.93,153.32,Highett,VIC,145.04 -37.95,-37.95,145.04,1356.01
2018-08-30T07:00:00.000+0000,posted,,Linda,35,F,PAYMENT,10225.01,33,144.96 -37.84,-37.84,144.96,,,,0,0,0.00
2018-08-30T07:00:00.000+0000,posted,,Cindy,19,F,INTER BANK,7226.85,22,144.66 -37.91,-37.91,144.66,,,,0,0,0.00
2018-08-30T07:39:09.000+0000,authorized,0,Cindy,19,F,SALES-POS,7248.85,27.92,144.66 -37.91,-37.91,144.66,Niddrie,VIC,144.9 -37.74,-37.74,144.9,28.35
2018-08-30T08:00:00.000+0000,posted,,Kristin,43,F,PAYMENT,3097.02,43,144.95 -37.76,-37.76,144.95,,,,0,0,0.00
2018-08-30T08:05:19.000+0000,authorized,1,Ruth,47,F,POS,3934.37,20.8,115.72 -32.28,-32.28,115.72,Cloverdale,WA,115.93 -31.97,-31.97,115.93,39.78
2018-08-30T08:15:57.000+0000,authorized,0,Joseph,21,M,POS,2339.33,14.7,147.08 -37.97,-37.97,147.08,Brisbane City,QLD,153.03 -27.47,-27.47,153.03,1294.10
2018-08-30T08:26:35.000+0000,authorized,1,Joseph,21,M,POS,2307.67,31.66,147.08 -37.97,-37.97,147.08,Melbourne,VIC,145.01 -37.91,-37.91,145.01,181.85
2018-08-30T08:37:14.000+0000,authorized,1,Christopher,33,M,SALES-POS,60620.55,29.06,145.13 -37.70,-37.7,145.13,Wantirna South,VIC,145.23 -37.88,-37.88,145.23,21.88
2018-08-30T08:47:52.000+0000,authorized,1,Tonya,27,F,SALES-POS,2676.03,25.73,116.06 -32.00,-32,116.06,Wanneroo,WA,115.81 -31.78,-31.78,115.81,34.03
2018-08-30T08:58:30.000+0000,authorized,1,Jessica,34,F,POS,21691.61,59,138.52 -35.01,-35.01,138.52,Berry,NSW,150.7 -34.78,-34.78,150.7,1111.69
2018-08-30T09:00:00.000+0000,posted,,Jessica,34,F,PAYMENT,21664.61,27,138.52 -35.01,-35.01,138.52,,,,0,0,0.00
2018-08-30T09:00:00.000+0000,posted,,Jessica,21,F,INTER BANK,3505.05,39,130.84 -12.45,-12.45,130.84,,,,0,0,0.00
2018-08-30T09:05:14.000+0000,authorized,1,Kimberly,24,F,SALES-POS,2285.91,7.68,145.45 -37.74,-37.74,145.45,Saint Kilda,VIC,144.98 -37.86,-37.86,144.98,43.45
2018-08-30T09:11:20.000+0000,authorized,1,Charles,18,M,POS,6892.66,9.73,153.41 -28.01,-28.01,153.41,Broadbeach,QLD,153.43 -28.03,-28.03,153.43,2.97
2018-08-30T09:17:26.000+0000,authorized,1,Heather,41,F,POS,2773.11,15.53,144.93 -37.79,-37.79,144.93,Mount Gambier,SA,140.78 -37.83,-37.83,140.78,364.98
2018-08-30T09:23:32.000+0000,authorized,1,Brian,42,M,SALES-POS,107130.36,41.51,148.16 -23.52,-23.52,148.16,Gracemere,QLD,150.45 -23.46,-23.46,150.45,233.89
2018-08-30T09:29:38.000+0000,authorized,1,Tonya,27,F,POS,2589.4,86.63,116.06 -32.00,-32,116.06,Claremont,WA,115.78 -31.98,-31.98,115.78,26.53
2018-08-30T09:35:43.000+0000,authorized,0,Sandra,34,F,SALES-POS,4729.71,125.24,130.90 -12.37,-12.37,130.9,Howard Springs,NT,131.04 -12.5,-12.5,131.04,21.00
2018-08-30T09:41:49.000+0000,authorized,0,Christopher,33,M,POS,60598.72,21.83,145.13 -37.70,-37.7,145.13,Carlton,VIC,144.97 -37.8,-37.8,144.97,17.95
2018-08-30T09:47:55.000+0000,authorized,0,Billy,52,M,POS,6483.79,13.96,116.02 -31.87,-31.87,116.02,Broken Hill,NSW,141.47 -31.94,-31.94,141.47,2399.48
2018-08-30T09:54:01.000+0000,authorized,1,Debra,18,F,POS,2431.93,4.85,138.61 -34.89,-34.89,138.61,Shoalhaven Heads,NSW,150.74 -34.85,-34.85,150.74,1107.18
2018-08-30T10:00:24.000+0000,authorized,1,Jessica,34,F,POS,21651.58,13.03,138.52 -35.01,-35.01,138.52,North Wagga Wagga,NSW,147.38 -35.1,-35.1,147.38,807.17
2018-08-30T10:21:14.000+0000,authorized,1,Darren,20,M,SALES-POS,9089.09,10.11,138.56 -35.27,-35.27,138.56,Adelaide,SA,138.6 -34.92,-34.92,138.6,39.13
2018-08-30T10:42:04.000+0000,authorized,1,Billy,52,M,SALES-POS,6459.55,24.24,116.02 -31.87,-31.87,116.02,Myaree,WA,115.81 -32.05,-32.05,115.81,28.19
2018-08-30T11:00:00.000+0000,posted,,Jeffrey,24,M,PAYMENT,3532.36,41,145.00 -37.83,-37.83,145,,,,0,0,0.00
2018-08-30T11:00:00.000+0000,posted,,Karen,26,F,PAY/SALARY,5990.09,920.71,149.03 -34.97,-34.97,149.03,,,,0,0,0.00
2018-08-30T11:00:00.000+0000,posted,,Robert,20,M,INTER BANK,4477.87,24,151.22 -33.87,-33.87,151.22,,,,0,0,0.00
2018-08-30T11:00:00.000+0000,posted,,Ruth,47,F,PAYMENT,3888.37,46,115.72 -32.28,-32.28,115.72,,,,0,0,0.00
2018-08-30T11:01:13.000+0000,authorized,1,Virginia,20,F,POS,3929.07,12.46,115.79 -31.79,-31.79,115.79,Coorabie,SA,132.23 -31.79,-31.79,132.23,1554.05
2018-08-30T11:09:54.000+0000,authorized,1,Joseph,21,M,SALES-POS,2297.48,10.19,147.08 -37.97,-37.97,147.08,Collingwood,VIC,144.99 -37.8,-37.8,144.99,184.59
2018-08-30T11:18:36.000+0000,authorized,1,Christopher,35,M,POS,9154.81,75.31,151.68 -32.98,-32.98,151.68,Hinton,NSW,151.65 -32.72,-32.72,151.65,29.08
2018-08-30T11:27:18.000+0000,authorized,1,Joseph,21,M,SALES-POS,2287.38,10.1,147.08 -37.97,-37.97,147.08,Maribyrnong,VIC,144.89 -37.77,-37.77,144.89,193.73
2018-08-30T11:35:59.000+0000,authorized,1,Joseph,37,M,SALES-POS,2160.55,8.66,153.32 -27.93,-27.93,153.32,Broadbeach,QLD,153.43 -28.03,-28.03,153.43,15.52
2018-08-30T11:44:41.000+0000,authorized,0,Virginia,20,F,POS,3927.02,2.05,115.79 -31.79,-31.79,115.79,South Bunbury,WA,115.64 -33.34,-33.34,115.64,173.12
2018-08-30T11:53:23.000+0000,authorized,1,Isaiah,23,M,SALES-POS,12836.34,194.4,151.27 -33.76,-33.76,151.27,Sydney,NSW,151.21 -33.87,-33.87,151.21,13.44
2018-08-30T12:00:00.000+0000,posted,,Andrew,78,M,PAY/SALARY,53173.8,782.42,145.09 -37.82,-37.82,145.09,,,,0,0,0.00
2018-08-30T12:00:00.000+0000,posted,,Natasha,40,F,PHONE BANK,193043,41,143.83 -37.66,-37.66,143.83,,,,0,0,0.00
2018-08-30T12:00:00.000+0000,posted,,Joseph,21,M,PAYMENT,2252.38,35,147.08 -37.97,-37.97,147.08,,,,0,0,0.00
2018-08-30T12:04:17.000+0000,authorized,1,Christopher,33,M,POS,60545.28,53.44,145.13 -37.70,-37.7,145.13,Sherbrooke,VIC,145.36 -37.88,-37.88,145.36,28.48
2018-08-30T12:22:08.000+0000,authorized,1,Tonya,27,F,POS,2579.43,9.97,116.06 -32.00,-32,116.06,Canning Vale,WA,115.92 -32.09,-32.09,115.92,16.58
2018-08-30T12:39:59.000+0000,authorized,1,Jeffrey,24,M,POS,3423.34,109.02,145.00 -37.83,-37.83,145,Melbourne,VIC,144.97 -37.82,-37.82,144.97,2.86
2018-08-30T12:57:51.000+0000,authorized,0,Christopher,33,M,POS,60519.11,26.17,145.13 -37.70,-37.7,145.13,Sunshine,VIC,144.83 -37.78,-37.78,144.83,27.87
2018-08-30T13:00:00.000+0000,posted,,Richard,22,M,PAY/SALARY,6210.42,2218.73,145.03 -37.88,-37.88,145.03,,,,0,0,0.00
2018-08-30T13:00:00.000+0000,posted,,Timothy,20,M,PAYMENT,5261.91,15,145.23 -37.86,-37.86,145.23,,,,0,0,0.00
2018-08-30T13:16:55.000+0000,authorized,1,Tyler,44,M,POS,5612.81,16.49,144.79 -37.73,-37.73,144.79,Bacchus Marsh,VIC,144.44 -37.68,-37.68,144.44,31.32
2018-08-30T13:36:09.000+0000,authorized,1,Jeffrey,24,M,SALES-POS,3354.02,69.32,145.00 -37.83,-37.83,145,Chirnside Park,VIC,145.3 -37.76,-37.76,145.3,27.52
2018-08-30T13:55:23.000+0000,authorized,1,Kenneth,29,M,SALES-POS,7596.19,16.27,121.48 -30.75,-30.75,121.48,Boggabri,NSW,150.04 -30.7,-30.7,150.04,2725.48
2018-08-30T14:00:00.000+0000,posted,,Matthew,39,M,PAYMENT,10569.36,60,145.17 -37.84,-37.84,145.17,,,,0,0,0.00
2018-08-30T14:00:00.000+0000,posted,,Jeffrey,30,M,PAY/SALARY,3362.02,1808.62,153.05 -27.61,-27.61,153.05,,,,0,0,0.00
2018-08-30T14:07:22.000+0000,authorized,0,Tyler,44,M,SALES-POS,5602.69,10.12,144.79 -37.73,-37.73,144.79,Hay,NSW,144.84 -34.5,-34.5,144.84,359.59
2018-08-30T14:17:05.000+0000,authorized,1,Richard,24,M,POS,15672.85,11.04,152.99 -27.49,-27.49,152.99,Pullenvale,QLD,152.91 -27.53,-27.53,152.91,9.07
2018-08-30T14:26:47.000+0000,authorized,1,Virginia,20,F,POS,3909.27,17.75,115.79 -31.79,-31.79,115.79,Mirrabooka,WA,115.86 -31.87,-31.87,115.86,11.10
2018-08-30T14:36:30.000+0000,authorized,0,Sandra,34,F,POS,4714.59,15.12,130.90 -12.37,-12.37,130.9,Palmerston City,NT,130.99 -12.48,-12.48,130.99,15.67
2018-08-30T14:46:12.000+0000,authorized,1,Tyler,69,M,SALES-POS,4965.62,39.41,144.96 -37.76,-37.76,144.96,Melbourne,VIC,144.96 -37.82,-37.82,144.96,6.68
2018-08-30T14:55:55.000+0000,authorized,1,Tiffany,25,F,SALES-POS,3081.05,9.13,115.74 -31.72,-31.72,115.74,Success,WA,115.86 -32.13,-32.13,115.86,47.03
2018-08-30T15:00:00.000+0000,posted,,Michael,44,M,PAY/SALARY,4366.17,596.33,145.18 -37.90,-37.9,145.18,,,,0,0,0.00
2018-08-30T15:00:00.000+0000,posted,,Rhonda,40,F,PAYMENT,2888.87,33,153.10 -27.66,-27.66,153.1,,,,0,0,0.00
2018-08-30T15:00:00.000+0000,posted,,Robert,26,M,PAY/SALARY,8039.71,1433.98,144.89 -37.69,-37.69,144.89,,,,0,0,0.00
2018-08-30T15:03:04.000+0000,authorized,0,Michael,38,M,SALES-POS,2214.8,27.35,151.23 -33.94,-33.94,151.23,Lurnea,NSW,150.9 -33.93,-33.93,150.9,30.50
2018-08-30T15:08:21.000+0000,authorized,1,Kimberly,24,F,SALES-POS,2250.84,35.07,145.45 -37.74,-37.74,145.45,Melbourne Airport,VIC,144.84 -37.67,-37.67,144.84,54.29
2018-08-30T15:13:39.000+0000,authorized,0,Jacqueline,30,F,POS,6502.56,15.2,138.63 -34.93,-34.93,138.63,Campbelltown,SA,138.66 -34.88,-34.88,138.66,6.20
2018-08-30T15:18:56.000+0000,authorized,1,Jessica,34,F,SALES-POS,21644.17,7.41,138.52 -35.01,-35.01,138.52,Rosewater,SA,138.53 -34.85,-34.85,138.53,17.83
2018-08-30T15:24:13.000+0000,authorized,1,Isaiah,23,M,SALES-POS,12687.58,148.76,151.27 -33.76,-33.76,151.27,Alexandria,NSW,151.2 -33.91,-33.91,151.2,17.91
2018-08-30T15:29:31.000+0000,authorized,1,Richard,24,M,POS,15658.11,14.74,152.99 -27.49,-27.49,152.99,Granville,NSW,151 -33.83,-33.83,151,730.98
2018-08-30T15:34:48.000+0000,authorized,1,Michael,38,M,SALES-POS,2210.63,4.17,151.23 -33.94,-33.94,151.23,Punchbowl,NSW,151.04 -33.93,-33.93,151.04,17.58
2018-08-30T15:40:06.000+0000,authorized,1,Michael,38,M,POS,2197.34,13.29,151.23 -33.94,-33.94,151.23,Ultimo,NSW,151.2 -33.88,-33.88,151.2,7.23
2018-08-30T15:45:23.000+0000,authorized,0,Charles,18,M,SALES-POS,6880.8,11.86,153.41 -28.01,-28.01,153.41,Robina,QLD,153.39 -28.08,-28.08,153.39,8.04
2018-08-30T15:50:41.000+0000,authorized,1,Tonya,27,F,POS,2565.91,13.52,116.06 -32.00,-32,116.06,Ceduna,SA,133.68 -32.13,-32.13,133.68,1660.42
2018-08-30T15:55:58.000+0000,authorized,1,Richard,24,M,SALES-POS,15646.46,11.65,152.99 -27.49,-27.49,152.99,Port Macquarie,NSW,152.89 -31.44,-31.44,152.89,439.82
2018-08-30T16:00:00.000+0000,posted,,Amy,43,F,PAY/SALARY,2907.3,1630.36,142.77 -37.06,-37.06,142.77,,,,0,0,0.00
2018-08-30T16:00:00.000+0000,posted,,Richard,37,M,PAY/SALARY,4147.84,916.75,149.19 -21.15,-21.15,149.19,,,,0,0,0.00
2018-08-30T16:02:10.000+0000,authorized,1,Abigail,40,F,POS,6585.86,33.88,138.58 -34.96,-34.96,138.58,Ringwood,VIC,145.15 -37.71,-37.71,145.15,663.72
2018-08-30T16:11:16.000+0000,authorized,1,Michael,38,M,SALES-POS,2175,22.34,151.23 -33.94,-33.94,151.23,Emu Plains,NSW,150.66 -33.75,-33.75,150.66,56.79
2018-08-30T16:20:21.000+0000,authorized,0,Jessica,21,F,POS,3478.44,26.61,130.84 -12.45,-12.45,130.84,Parap,NT,130.84 -12.43,-12.43,130.84,2.23
2018-08-30T16:29:27.000+0000,authorized,1,Tonya,27,F,POS,2563.12,2.79,116.06 -32.00,-32,116.06,Black Head,NSW,152.54 -32.08,-32.08,152.54,3425.53
2018-08-30T16:38:32.000+0000,authorized,0,Tyler,44,M,SALES-POS,5584.54,18.15,144.79 -37.73,-37.73,144.79,Airport West,VIC,144.89 -37.71,-37.71,144.89,9.08
2018-08-30T16:47:38.000+0000,authorized,1,Virginia,20,F,POS,3861.04,48.23,115.79 -31.79,-31.79,115.79,Karrinyup,WA,115.78 -31.88,-31.88,115.78,10.06
2018-08-30T16:56:43.000+0000,authorized,1,Tonya,27,F,SALES-POS,2552.06,11.06,116.06 -32.00,-32,116.06,Perth,WA,115.85 -31.95,-31.95,115.85,20.60
2018-08-30T17:00:00.000+0000,posted,,Tyler,44,M,PAYMENT,5550.44,15,144.79 -37.73,-37.73,144.79,,,,0,0,0.00
2018-08-30T17:00:00.000+0000,posted,,Luis,27,M,PAYMENT,4164.28,29,144.71 -37.58,-37.58,144.71,,,,0,0,0.00
2018-08-30T17:00:00.000+0000,posted,,Michael,22,M,PAY/SALARY,45948.47,3195.01,145.03 -37.91,-37.91,145.03,,,,0,0,0.00
2018-08-30T17:00:00.000+0000,posted,,Sandra,34,F,PAYMENT,4677.59,37,130.90 -12.37,-12.37,130.9,,,,0,0,0.00
2018-08-30T17:00:00.000+0000,posted,,Kimberly,35,F,PAY/SALARY,3312.68,725.32,150.62 -33.76,-33.76,150.62,,,,0,0,0.00
2018-08-30T17:07:31.000+0000,authorized,1,Michael,38,M,SALES-POS,2082.12,92.88,151.23 -33.94,-33.94,151.23,Balingup,WA,115.97 -33.79,-33.79,115.97,3242.89
2018-08-30T17:19:17.000+0000,authorized,1,Michael,38,M,POS,2072.55,9.57,151.23 -33.94,-33.94,151.23,Westmead,NSW,150.99 -33.81,-33.81,150.99,26.48
2018-08-30T17:31:03.000+0000,authorized,0,Richard,24,M,POS,15515.16,131.3,152.99 -27.49,-27.49,152.99,Karana Downs,QLD,152.82 -27.55,-27.55,152.82,18.06
2018-08-30T17:42:49.000+0000,authorized,1,Kenneth,29,M,SALES-POS,7587.3,8.89,121.48 -30.75,-30.75,121.48,Hannans,WA,121.45 -30.73,-30.73,121.45,3.63
2018-08-30T17:54:35.000+0000,authorized,0,Tyler,44,M,POS,5565.44,19.1,144.79 -37.73,-37.73,144.79,Wantirna South,VIC,145.24 -37.86,-37.86,145.24,42.15
2018-08-30T18:00:00.000+0000,posted,,Isaiah,23,M,PAYMENT,12646.58,41,151.27 -33.76,-33.76,151.27,,,,0,0,0.00
2018-08-30T18:00:00.000+0000,posted,,Barry,38,M,PAYMENT,4562.48,49,138.67 -34.86,-34.86,138.67,,,,0,0,0.00
2018-08-30T18:00:00.000+0000,posted,,Natasha,40,F,PAYMENT,193022,21,143.83 -37.66,-37.66,143.83,,,,0,0,0.00
2018-08-30T18:12:33.000+0000,authorized,1,Tyler,44,M,POS,5526.45,23.99,144.79 -37.73,-37.73,144.79,Werribee,VIC,144.66 -37.9,-37.9,144.66,22.11
2018-08-30T18:35:48.000+0000,authorized,1,Antonio,26,M,POS,3859.5,49.24,115.78 -31.90,-31.9,115.78,Clarkson,WA,115.72 -31.69,-31.69,115.72,24.06
2018-08-30T18:59:04.000+0000,authorized,1,Jessica,21,F,POS,2823.49,654.95,130.84 -12.45,-12.45,130.84,Parap,NT,130.84 -12.44,-12.44,130.84,1.11
2018-08-30T19:00:00.000+0000,posted,,Michael,38,M,PAYMENT,2022.55,50,151.23 -33.94,-33.94,151.23,,,,0,0,0.00
2018-08-30T19:00:00.000+0000,posted,,Patrick,46,M,PAYMENT,262038.86,50,144.99 -37.90,-37.9,144.99,,,,0,0,0.00
2018-08-30T19:09:19.000+0000,authorized,1,James,28,M,SALES-POS,10035.06,82.08,147.63 -22.84,-22.84,147.63,Trundle,NSW,147.71 -32.92,-32.92,147.71,1122.12
2018-08-30T19:19:01.000+0000,authorized,1,Ruth,47,F,POS,3851.91,36.46,115.72 -32.28,-32.28,115.72,Docklands,VIC,144.95 -37.82,-37.82,144.95,2722.27
2018-08-30T19:28:44.000+0000,authorized,1,Ryan,31,M,SALES-POS,3064.91,10.93,150.92 -33.77,-33.77,150.92,Chatswood,NSW,151.19 -33.79,-33.79,151.19,25.08
2018-08-30T19:38:26.000+0000,authorized,1,Ruth,47,F,SALES-POS,3793.37,58.54,115.72 -32.28,-32.28,115.72,Port Augusta West,SA,137.76 -32.48,-32.48,137.76,2068.41
2018-08-30T19:48:09.000+0000,authorized,0,Lucas,21,M,POS,7891.28,37.41,115.81 -31.82,-31.82,115.81,Hillarys,WA,115.74 -31.82,-31.82,115.74,6.62
2018-08-30T19:57:51.000+0000,authorized,1,Edward,19,M,SALES-POS,6547.85,3.14,115.98 -32.07,-32.07,115.98,Spearwood,WA,115.78 -32.11,-32.11,115.78,19.38
2018-08-30T20:00:00.000+0000,posted,,Tyler,44,M,PAYMENT,5485.45,41,144.79 -37.73,-37.73,144.79,,,,0,0,0.00
2018-08-30T20:13:41.000+0000,authorized,1,Kimberly,35,F,SALES-POS,3272.39,40.29,150.62 -33.76,-33.76,150.62,Wentworthville,NSW,150.97 -33.81,-33.81,150.97,32.86
2018-08-30T20:31:13.000+0000,authorized,1,Jeffrey,24,M,SALES-POS,3317.47,36.55,145.00 -37.83,-37.83,145,Hampton,VIC,145 -37.94,-37.94,145,12.25
2018-08-30T20:48:46.000+0000,authorized,1,Ashley,25,F,SALES-POS,5989.04,14.18,150.50 -23.40,-23.4,150.5,Biloela,QLD,150.51 -24.4,-24.4,150.51,111.32
2018-08-30T21:00:00.000+0000,posted,,James,28,M,PHONE BANK,9940.93,58,147.63 -22.84,-22.84,147.63,,,,0,0,0.00
2018-08-30T21:04:33.000+0000,authorized,1,Kimberly,24,F,POS,2233.85,16.99,145.45 -37.74,-37.74,145.45,Melbourne,VIC,144.96 -37.82,-37.82,144.96,44.02
